id,target
281984,1734454.8
265609,376945.34
230594,1001333.56
22981,4532496.5
68319,483580.72
11283,5609111.5
32854,4403271.5
190653,410287.8
154922,9228740.0
197081,487155.44
128025,668585.75
91677,719337.06
136087,3831797.0
182705,405536.25
279387,648739.06
4956,1820000.0
157145,3909440.0
48688,1698272.4
249114,660899.44
56226,4029579.5
36312,709060.75
105698,2268152.8
229007,4502700.5
176855,1630979.2
22354,6485073.5
207970,721788.06
297214,3729077.2
135511,2850083.0
260469,7716343.0
293208,1157051.5
134761,882071.94
272312,352377.47
145389,388462.7
32197,2016059.9
186084,6453887.5
271387,623076.25
132995,1112252.9
192595,747121.1
290210,458129.22
83443,506231.5
124860,3663159.5
7705,3623449.0
260422,2415205.8
181743,8647420.0
290212,2206614.8
9061,2643461.0
21022,4593049.5
292036,882398.06
205024,2538699.8
255239,1129943.4
55356,610284.6
40148,2295630.0
262338,3517266.5
157872,1894127.8
4086,851524.3
1708,2240156.8
199518,379528.6
278815,5007302.0
295018,3318797.8
118980,1885716.5
122442,2839686.5
247466,797110.56
253410,6697664.5
238889,10298246.0
196664,759258.56
290464,1319193.2
193963,2020656.9
7875,2804351.2
98708,1887768.0
119110,1229110.4
138008,2329443.5
12951,2446584.2
192497,2144279.5
163408,1366736.0
261640,3665261.8
6869,3222284.2
165580,7262455.5
136767,538708.9
225731,2229293.5
3022,1040498.25
196076,808243.44
234587,1130413.4
66309,3007355.2
57974,2927261.0
140097,480990.62
32336,5125316.0
60783,362495.5
230910,1785631.6
26786,3518244.5
138068,656329.4
180764,4365559.0
219326,2394031.8
231866,2304303.0
67828,450347.97
204206,4273388.5
37390,2949441.5
37186,1247719.0
84334,1587046.2
71283,1437261.2
148429,4387572.0
7614,4453580.5
140256,2289337.5
41175,1755020.2
204658,904039.25
254,1728349.0
291739,3074818.0
78120,4039497.2
243905,2001762.0
100629,2681419.5
10320,1953666.0
39112,3108126.8
165420,1756503.6
79869,1264699.5
40303,2569808.0
44931,634056.7
183655,3787126.8
275748,1821693.6
244053,1519058.0
112183,357681.97
23550,1276377.0
167445,663654.0
47663,1125098.4
233486,634517.44
214669,3365787.2
193840,6611795.5
237418,2427010.2
178557,942917.5
261996,1459013.4
197206,1225691.9
14423,626597.1
217456,3377886.0
3491,815209.1
85439,3801922.0
172233,502914.5
116132,2562695.0
144546,5080742.0
208036,1633381.8
242688,2715256.0
168749,3637607.5
69768,622339.7
136620,5041624.0
296697,4457642.5
155710,788834.9
260326,948593.94
72034,2808560.5
282627,1071470.0
205225,1257657.2
257409,550118.0
294246,5112146.0
121044,4830290.0
293316,387504.88
40795,566450.9
204324,2228008.0
18386,3666335.5
229140,1781289.8
50559,2582085.0
99134,3840780.2
147027,763260.5
49,6672084.0
283905,3307400.8
134705,5935269.5
99117,971116.8
99095,825412.4
155252,784703.5
254189,934100.4
291695,1764909.2
103503,1761135.8
126176,2250215.8
56197,864459.9
232602,1422612.4
176023,1501633.6
297580,2162580.8
19701,2242116.2
246188,306784.6
199493,1337478.4
186419,2454232.5
229402,617236.1
158343,3298975.8
179257,1361319.2
142785,958878.44
264280,864869.8
73884,2805577.8
183130,1801914.0
20963,5043672.5
189828,1620471.0
294413,571954.5
130633,1743883.0
245740,1225134.9
289680,631585.6
7411,1598009.8
92893,3045417.8
257980,476443.12
99474,3194506.2
233340,367733.22
153240,445344.22
214630,3441355.0
92817,4829584.0
221699,4051182.2
84497,2203979.8
7299,5489637.5
79997,427061.72
11546,865517.0
289616,1930012.8
241580,2371917.2
174983,1477259.6
165383,573634.06
214886,593972.8
272546,2136724.5
90310,938721.1
134340,3270075.2
61470,1377756.5
187438,3416659.8
5863,1719515.8
39768,3078852.5
8139,439784.47
51750,1858452.1
177439,778913.75
203052,1950704.1
154369,1118800.0
238730,3029724.2
214071,1768791.5
276168,5982787.5
195587,1547991.4
233106,1027887.5
21793,1933822.8
178749,1630824.5
31118,2800941.2
64773,4678627.0
31621,500418.94
103337,2590083.8
200409,1684477.6
184920,2975722.5
157342,2062651.8
189250,3045588.8
114062,1888096.1
142365,1179187.9
126890,1407235.5
83842,3828537.2
50057,6102791.0
289868,4757209.5
193503,5388177.5
227457,2373358.8
72869,4784194.0
159872,487062.9
245879,2087669.9
115807,1170321.5
95085,2362142.5
17638,1448791.1
146319,494523.78
116428,2820870.8
210919,6716928.5
70784,6255470.0
114704,1519559.9
47739,775691.06
24542,5966642.0
175423,442668.62
132836,956578.9
198167,1241842.1
24662,3973936.0
72790,2022600.8
217198,6170449.0
285096,1072471.2
132313,548442.3
35962,2457955.8
4087,3365071.5
9163,1483233.4
158831,1849829.1
240408,970434.0
3410,3375702.8
70579,1648874.2
168261,600763.1
149658,2834529.2
263064,2072918.5
199838,2206449.0
185052,7644594.0
111380,1645004.9
235727,5400857.5
25176,5753905.5
143527,356367.78
14237,1675391.2
194518,3815629.5
74547,1855609.8
17024,780918.1
242415,2943045.2
247158,7568617.5
89480,1017650.44
185957,705521.75
294163,831588.2
29479,850930.44
244411,2769847.0
245712,471010.44
119542,628006.1
83105,2109561.0
169980,1633124.4
271769,3763306.8
269409,2061180.5
249760,1585745.6
32693,1887841.9
287963,5391803.0
202077,4011932.8
211884,3441122.2
231947,1103121.1
87646,2032287.6
10182,4445437.5
61752,859857.2
164058,520737.53
36716,986526.56
208607,1429879.5
117087,819799.56
41455,821206.1
122144,2602585.0
69674,5822704.0
87198,1660305.4
273355,768025.8
168485,1599521.1
265248,5183013.5
167075,7350377.5
227366,2658832.2
88082,431032.6
203409,2813661.5
252813,1153713.4
286030,602105.8
241223,428742.7
100594,3510857.0
110792,1329937.5
159531,2253562.5
18683,2233840.2
290868,1220967.2
103757,751756.44
235942,588561.44
155018,914720.94
80968,374977.38
259699,5394571.5
32123,1360191.1
152368,2412167.5
138857,4630282.0
210613,601465.5
262089,2217555.2
123381,1148393.0
106531,1803009.8
203230,1914093.8
118793,549608.0
294620,455503.47
256608,2377957.2
194213,1041833.0
74895,3823595.8
201525,3312515.5
213744,3119039.5
294449,3493036.8
179805,1049469.9
193188,2212021.2
143526,2926868.0
26718,2391071.8
93208,533680.94
61427,4757094.0
298591,4461714.0
183136,3799699.0
120464,1833486.1
127683,1554448.8
257943,574820.25
89085,3737648.5
96839,2413795.5
218578,525648.44
162362,3423915.2
232929,7343126.0
111250,3318496.8
154981,7864457.0
6226,474805.25
200237,1066985.9
220029,750103.06
246042,1626206.8
28201,2462000.2
267632,626450.0
267149,1381391.9
241076,1876116.6
18045,1266314.1
254761,7301151.5
402,4328613.5
118729,2339665.2
41324,1706275.1
214781,4055763.5
148179,699455.1
71720,8809010.0
168845,1237003.0
23242,2836283.5
277485,499888.94
82903,7479835.0
50306,3639781.5
261470,3495706.8
28793,1504820.5
21240,1453936.9
4606,1003910.94
193462,2226634.0
166301,6060317.5
38559,3988186.0
214254,3666185.2
28330,4536928.0
12391,3956445.0
10847,2604361.8
12209,3339506.5
210318,897729.6
261623,532071.06
167479,3066802.8
95401,9233104.0
38683,9395832.0
191281,4054516.0
20073,3389395.2
158808,1341601.4
246494,2013743.9
152859,1279853.8
137468,1211732.5
779,2065113.1
227828,1361409.5
150090,3291469.8
151564,3083543.2
20611,2168295.8
163393,1088089.9
241606,680197.2
86989,4210925.0
242121,1357316.9
205774,6719774.0
84097,3832408.0
175629,1424974.1
40460,1293335.0
274756,2438607.0
274811,2627414.2
162191,1171480.5
224715,1235063.8
122997,3163463.8
208674,3472913.8
21740,1690874.2
166156,529447.5
188792,8742274.0
59787,1430317.9
42514,2148210.5
283405,523217.47
237682,1385904.4
177704,1300414.8
264970,2373316.0
3666,6967288.5
212716,2260558.8
22663,5125806.5
97010,1187981.5
46699,2738766.5
75486,1178526.6
240480,1868396.2
41757,622870.8
116563,5887454.0
199309,1413871.6
27294,1633841.5
150764,7525098.5
58842,3093098.5
254963,1674698.5
138875,7769613.0
135564,953862.94
259189,6749282.5
143442,3997229.0
100492,5191915.5
281512,1880719.1
166593,1885037.2
245478,1506741.5
63401,632001.2
231975,2870466.2
220955,901891.9
135007,2266633.2
87164,1514363.9
265339,2148660.0
59650,2687401.2
220331,3553925.2
251845,855985.1
105093,1052281.1
221071,3838945.8
113514,1122235.2
237014,3100753.5
94872,829622.7
3788,1663879.9
206090,623151.0
296607,825643.6
181389,2688520.8
224212,1970960.9
62572,617234.94
241066,3049877.8
125012,963939.44
154949,494058.75
119359,7639083.5
243889,8092495.5
165653,3035819.0
170643,4586615.0
256693,425500.66
213936,5103484.5
103854,1295166.5
26410,5846254.0
135713,2526932.5
237983,726522.44
57226,3693904.5
261307,8495142.0
11518,744980.44
82245,1099880.4
97242,4530775.0
95102,3104230.2
109680,1232774.4
232996,461517.56
273024,1677071.5
238136,575172.2
99548,1752661.8
287966,1789795.9
295519,398867.22
77681,1188442.1
192745,572538.9
193297,2373934.2
171591,551464.44
128093,893722.4
123822,1516490.5
116056,703548.9
158735,1212155.9
75725,2348574.5
35177,702479.94
290735,1374966.8
158962,1663531.6
272301,5243512.5
70376,475999.2
79302,2197492.0
157835,546993.44
136728,633957.25
209187,6121900.0
281960,2672289.2
222915,1879663.0
187155,1543354.4
187479,1887694.1
216938,1090304.9
273384,4739921.0
130532,581092.44
155648,1549588.2
196616,2840790.5
109964,724749.6
190366,1843210.2
13491,1975821.4
100735,497503.38
292072,11243268.0
47433,522779.97
127828,2583654.5
221694,3491777.0
155725,3849472.2
4373,2900779.2
54111,2245629.5
71701,2723295.8
257142,569955.4
108379,566495.8
160303,3075688.8
31515,1036696.06
254056,1541971.6
141457,1593043.6
263902,661025.25
13988,458297.72
156216,1797024.4
121140,1983487.2
141907,1039440.0
125371,3705111.0
104548,2189454.8
140031,1027100.1
127181,5411814.0
7802,1607511.0
70114,1573423.6
12415,1461116.5
283202,350162.84
286055,1711340.6
267419,693826.3
298848,789015.94
170195,6010985.5
188577,2455382.8
17850,1731152.9
215861,1243071.5
245728,702811.8
269728,2127818.0
236155,1749372.4
13194,1977079.5
207014,3931226.5
119398,1126664.1
238,2792676.5
211964,1230827.6
238585,476046.53
171405,1543206.5
677,1324717.4
61668,1161299.6
46664,2141147.5
165986,3088871.8
34947,4336065.0
78352,2141697.2
255858,491963.38
58365,4710738.5
257170,2607919.8
59389,6868044.5
93235,5362591.5
190723,2688214.2
158828,566687.5
18522,1554023.9
4314,1277781.6
206623,1783637.0
216212,9614100.0
291365,3017421.0
98168,754853.3
78384,1066242.6
258133,797226.25
75734,4576593.0
242601,1378316.6
11369,2245112.5
36664,1083474.0
154610,1431892.0
117751,1752000.0
179237,5401234.0
77142,3551902.5
62179,540038.44
219641,2745253.0
8598,2167422.5
279529,2799658.5
7354,840381.56
291714,543648.56
233137,874557.25
37060,5939418.0
95134,5708110.0
298971,2179909.5
87543,8723090.0
276904,1754852.4
286437,3312802.5
257908,2817235.5
165017,1394449.1
277443,578148.2
211875,2450381.0
5300,1941242.0
148580,1556615.1
232132,3823387.5
113808,8849902.0
25705,468179.8
206594,1911487.5
106498,3569114.2
25988,545044.7
47180,2656275.0
123988,1431939.8
96064,7458132.5
772,581653.2
287279,1436216.9
26754,3206507.0
79399,2780177.0
231304,3466775.5
255882,2878078.8
175353,922357.9
221623,2137085.0
109793,3095346.5
180758,443505.12
82851,5173577.0
2563,1030206.0
49215,1167445.0
3762,2995638.2
191443,3624657.8
286405,3259547.0
22398,4423727.5
7909,7376655.0
274226,1349737.9
12751,656834.44
160314,3587877.5
281345,2474468.2
92989,1818611.0
196259,3612288.0
24470,1307115.2
128998,539485.75
297617,9552962.0
244730,1872145.6
152818,544152.5
194638,1324741.1
80301,543125.7
44203,3485784.2
90830,1455628.0
170329,3890664.5
8548,3461568.5
125565,3042100.5
209998,2210212.5
187987,2263694.8
153041,1756018.8
79217,3091494.5
239688,940783.6
148689,2892662.8
289932,6798297.5
137678,1268982.1
147485,1338765.0
221591,2153866.0
106049,3012469.2
25496,5940904.0
90199,2751030.5
265868,877157.56
106533,575694.9
268112,855403.44
166469,3588285.5
189475,3851352.5
299251,3939688.0
267648,1563772.1
3617,1916691.2
144503,717510.5
74669,1195402.1
93024,1641766.9
63378,1765119.9
171908,725575.3
250569,6620884.5
65359,817450.25
283285,4511984.0
20550,1496922.0
108419,643008.4
286167,4320674.0
35024,1252499.2
23426,2354818.8
56211,6921833.5
126855,917131.56
264462,8770994.0
119,2700796.5
298647,1863894.5
296572,1737587.8
69891,1805689.4
155817,1132450.0
1582,1636109.9
40728,2077676.0
106373,377236.6
100788,8073523.5
107784,6266560.5
72696,1641789.0
247517,1217019.5
164550,2115238.2
185370,2231612.2
200353,679557.94
59465,1349111.1
218256,1902616.6
103035,403732.44
64580,621421.56
92592,5407688.5
87343,2387727.2
188164,1680362.8
85096,1923229.5
201491,1103242.1
124161,2076491.1
47898,3060779.8
237603,488811.0
46762,3317157.8
215508,1789933.2
247452,1725386.0
157843,2838451.2
99623,831115.56
60299,2661878.8
249989,1173073.8
121308,2205919.8
238659,2484332.0
73765,1576553.2
118938,2425773.2
72395,2597977.5
86521,869536.6
78691,3537050.0
149312,576410.9
199232,1014240.2
133959,771693.7
230035,1529947.0
85494,6955100.5
37962,1434084.1
138606,2959769.2
696,1788567.9
287655,1446110.8
194201,1128427.8
22056,2069418.0
118684,2509753.2
200863,2234484.8
107471,2695590.5
69516,1687384.9
291474,3453224.8
164723,1039536.0
69152,1538295.9
182395,676134.56
232748,790510.44
290682,3241407.8
37205,4746848.0
16091,1910059.0
7321,738031.4
16,8377415.5
227227,620761.06
75356,1952820.1
62770,2351840.0
167780,775113.25
231463,3304200.5
252937,2036922.6
831,1887722.8
84218,728528.25
158724,875927.06
47771,2824658.2
233568,6761050.5
168690,855620.5
241717,1847561.9
237232,1913666.9
172823,1657047.6
149939,5911747.5
156960,1544550.8
92709,3058575.8
228480,5906940.0
215619,1780403.0
183036,1044760.7
63771,4270937.0
25868,2182584.8
135019,363102.8
189972,1150207.5
203969,2151732.5
159548,786314.8
144242,1343450.6
102928,2865712.0
267472,1370082.9
42097,1585453.0
109230,2748529.8
219311,6461693.0
278835,508402.03
142434,4070422.8
248162,3205707.8
249441,1404772.1
253910,3014239.8
117288,6743297.5
183210,1251367.0
142921,907905.3
89677,4490664.0
77802,5748073.5
173924,6133182.0
219523,1835822.1
224194,1517006.8
109635,667136.1
32990,3445691.8
63963,665032.94
119094,1788086.8
125471,2911832.8
273049,6166225.0
77941,1050255.2
18524,1732739.9
193570,5792784.5
84416,2375750.0
118943,651241.2
149720,2494546.2
104790,1879892.5
19098,620985.1
213265,2354963.8
266005,4291727.5
82788,1201225.8
17273,4448934.0
28447,1176838.2
174629,6721096.0
202305,1316896.2
46658,5880038.0
192877,3610553.0
42583,4055169.2
230452,4366607.0
44631,3365606.2
144307,716982.9
138218,2909753.2
237414,1904395.1
224125,487335.94
9975,540733.8
275317,463020.62
114966,3502356.0
63533,2221085.5
100293,3431887.8
190313,655698.7
297043,455164.97
103942,3402575.2
107902,550866.6
200128,1744948.8
158152,1215657.5
186224,1156008.8
138618,1580824.0
66615,532021.5
83681,1172663.1
177724,550665.94
33042,2635599.8
60008,5108216.0
30376,1264077.2
261647,4738168.5
248963,714492.6
77409,348648.9
57237,1583129.4
143066,3339700.0
220714,5952008.0
254080,2427227.8
32122,1148260.5
160416,4433304.5
96145,544372.6
189882,4090951.0
235231,1782134.4
97622,1495090.2
203359,2263086.0
109460,1289495.6
150231,1557427.1
102538,2771716.8
247036,1520590.0
79739,4090088.2
57078,882436.25
229222,335806.44
68776,1538848.5
225031,3846037.8
26610,706616.7
297433,1994518.2
58352,2646273.2
103626,446423.84
235700,2635922.0
211967,2110964.2
232105,638915.2
130496,1669609.2
88078,5891569.0
92575,483227.3
225627,2552838.5
67782,1403933.1
87346,5740193.5
278000,2116209.0
272309,700865.56
224918,2698768.0
141703,1350295.6
219608,623182.0
6048,1330105.6
188803,2984905.8
258114,953145.7
106839,966433.5
123656,653523.6
8140,1788064.1
234277,6141748.0
63750,2856731.8
181107,3079189.8
189747,643884.75
202703,3421176.2
297757,5219197.0
139931,2056294.6
259808,1668578.8
286107,5693013.5
27075,4410531.0
243087,1495009.0
168105,1132526.2
276227,1320422.4
39094,1738511.8
248445,2965042.8
183877,1225696.6
95610,2315340.5
35937,1288585.1
292988,1938091.1
157099,2134155.5
30004,2570682.8
68938,476830.28
274192,665240.06
862,3195369.2
170950,4447421.5
71616,499187.72
278667,2589367.5
267375,2679070.5
67048,493956.2
42012,3178224.2
188831,2386432.8
70945,1896295.5
293639,706616.5
96119,832779.6
165741,1343363.8
276368,4891819.5
160607,586685.06
98683,1659011.9
152290,1911801.1
294182,577525.44
208170,922592.0
46997,5312398.5
269595,1368321.0
76645,4435318.0
164180,1247006.6
74197,1490009.1
37973,2421088.2
36164,1782098.6
172220,2911964.2
223259,1350052.8
3550,2769988.5
133598,3686523.8
44091,621002.5
298801,1427541.0
4784,891677.4
69913,2836381.2
73553,6235571.5
97111,2663520.2
146846,963952.94
250841,1389088.6
208019,1890566.5
16250,2553631.0
240886,1930029.4
141228,1897836.8
168861,492363.8
274667,5903435.5
80372,690159.9
26278,3900212.0
255707,3509466.8
16593,1973698.9
103582,1957982.4
175032,2896629.2
190815,1007785.4
37537,366141.5
87884,3924625.5
279402,2655900.0
96959,717652.9
258992,1610603.2
172724,1103181.0
171985,2543693.0
83314,950676.1
194336,2333330.8
132746,1148383.5
114164,969392.4
232623,4841834.0
273027,925031.0
241314,5839028.0
185631,7717160.0
162576,3057458.0
48324,1786080.4
209738,5634134.5
299090,2326630.5
124180,1842317.5
32581,4192149.0
158958,1929960.5
48642,678710.5
169183,9070612.0
137032,665040.56
126967,492050.25
4848,3210337.2
159183,4863788.0
33095,1625330.0
12384,2119744.2
199991,4738873.0
155779,5050212.0
136831,943518.2
90039,2472876.0
126969,2341662.8
56610,10360956.0
196288,2720971.2
145546,2164483.2
220260,2095482.4
212008,3444394.0
51434,5371550.0
215851,1332686.4
65809,3791428.2
133123,508868.12
194504,911056.44
105134,614638.6
84441,1237212.8
43352,9670736.0
271272,7606959.5
263061,2054220.4
124621,1914447.9
48583,3569683.8
106969,5128985.5
44129,1818342.0
206404,373035.2
83480,2204871.2
271053,2289891.0
109915,5378947.0
255962,1057141.4
164223,2079304.0
165360,2897089.2
246486,3360213.5
241415,1443728.4
114422,6493531.0
61098,5283185.0
130150,1865624.8
245724,4985272.0
286043,845875.4
211572,2656402.5
96144,624496.75
193641,765039.5
199402,5151858.0
