id,target
31189,3929234.2
107254,1528326.2
192798,2035298.4
28083,1814591.2
118789,3387835.5
2152,5174634.0
287026,1019372.8
249169,1321490.2
137539,3628837.0
46291,448404.72
30233,4725950.0
175145,1768053.1
50676,680196.94
71570,2876145.5
219843,1999140.6
36279,3632463.0
66052,651019.3
252609,2180683.8
24783,5088809.0
299327,3850044.8
95349,4511315.5
46332,931872.5
91240,2744038.8
5445,1405157.8
272876,1554519.4
43811,1793957.5
217082,5077909.5
100370,5228745.5
258874,872012.8
121949,1043985.9
212950,638429.8
200057,3939461.8
229177,1827724.9
287838,523368.56
213118,1983514.5
176475,970903.3
118176,7863981.5
209024,1354767.0
221906,2388269.0
42493,3052339.5
223728,1740322.5
141993,3503357.8
55675,2345400.2
224087,4617280.0
83655,1996521.6
61917,1971086.5
153665,1875267.8
155758,8760702.0
190393,5993113.5
231050,941503.4
201122,3254296.5
59267,885041.5
262487,8329486.5
188582,2716871.0
131814,1229243.2
73949,4999439.5
154308,7326975.5
167194,859418.44
277393,2488580.5
196835,1609023.2
91690,3224315.8
162086,2154326.5
231058,2915067.0
54120,5723239.5
247858,4863559.0
98092,1347781.8
271915,2877790.0
44677,1684210.1
56078,1112546.6
129375,5849172.0
133361,5690111.0
85866,1673145.2
191559,752532.9
218728,1975734.2
208771,2740899.5
109195,1202326.0
39549,3733954.5
169828,3349773.0
57416,3582403.5
33193,5805066.5
173865,4606724.0
50919,3670603.2
108504,2683028.0
72963,1642720.8
270712,1372221.6
63504,1741724.5
26896,2737614.2
261152,1296329.2
8838,862888.0
16064,8216312.5
107661,3433787.8
130161,2970993.2
179573,2700673.8
116121,892843.4
32234,359388.72
191736,1172939.5
57456,2740236.8
160502,1604735.2
215795,2201553.0
126714,3642380.5
173047,409574.2
97726,3366337.8
193811,1244478.5
17156,1680413.4
71055,1386076.2
193990,1991403.9
52059,1601919.0
274757,4016518.2
1558,6112603.5
253081,445112.22
181909,2237687.5
145269,1996790.1
186660,4143405.0
6479,790024.3
249414,518212.75
43182,465089.47
248529,3678170.0
125724,2632506.0
214268,1443122.0
270767,1606996.4
141103,3302230.8
292203,6015931.0
62008,2148696.2
89122,991174.0
47736,5306247.5
222505,6064148.5
29628,677263.44
202216,2341232.2
194828,530314.4
18649,1162546.5
199020,2110546.8
111554,580489.7
244687,5397131.5
230919,5409950.5
42397,5925566.5
221946,2695700.2
168390,1063688.5
175576,1996169.4
153541,1424642.1
74055,2347178.2
233828,3935554.2
131312,520364.22
224154,4807911.0
266743,650978.5
15594,1556951.6
227419,3738763.0
115531,4371408.0
12282,541163.94
21847,1527287.4
86772,683177.94
193139,1969374.0
100472,3553804.8
177774,3819188.2
224462,3439728.5
255020,1776654.4
140852,3410646.0
6484,2256838.2
97191,3546976.0
218796,5441939.0
146934,665602.7
183990,2003899.0
150347,3964141.5
291295,7579510.0
175531,1653248.9
80284,2668063.5
64297,2146019.0
221587,1942892.1
145984,2916112.8
266813,443575.75
53725,1140430.2
171137,400040.16
212764,644940.06
30683,1459117.5
204086,2646028.2
78594,6230649.5
162787,1643616.5
212279,1332893.5
33141,745281.7
13870,3281758.2
205831,3467653.2
285806,6372486.5
13820,1053989.6
198918,746451.25
165989,7050905.0
81377,1638560.8
149867,629754.7
192119,678523.2
180210,1077096.5
147051,3201430.8
127638,2821255.2
291867,1819742.6
178582,7137920.0
127544,3824289.2
235717,4073184.0
171723,512794.56
161574,336454.12
75409,2344404.8
90035,1164203.2
42840,836201.8
8581,6502471.0
13664,4132927.5
247464,1499333.0
96424,1813619.6
194898,3554804.2
283532,2391057.8
69531,5618160.5
237884,2276446.5
261893,1511378.0
150376,618016.9
182443,2947014.5
224406,7035109.5
171332,2093092.5
140442,2048453.1
154939,1403709.6
131259,6742893.0
162293,1224724.0
292709,2498465.2
264845,3853666.0
166131,6596345.5
132328,3150542.8
208063,2627530.0
48322,5909490.0
16624,659669.44
4734,1768483.4
189590,3603111.8
101739,1467765.5
111000,3174660.2
198444,501202.34
16638,3376826.2
55638,8293713.5
258788,1663944.9
238820,2753685.0
115603,1034929.2
246939,3207199.5
191530,864991.7
11213,2677998.5
27388,3689074.5
229061,3284671.8
251977,918788.94
23366,2185907.5
10057,8778626.0
112593,3312335.0
268565,832850.3
157455,5129801.0
59187,841536.5
70372,4467069.5
126007,841198.56
197380,1359701.1
271738,4946574.5
194635,3916614.5
165242,2157309.8
47838,1428229.2
29771,654051.3
257199,629720.75
61814,3715774.2
208348,4980260.0
191265,6046453.0
2157,8964500.0
188784,391869.7
95787,1725531.0
238436,2325817.2
239163,1790685.6
295072,854533.06
104338,4822658.5
291607,719567.1
21708,3279280.5
143149,4891367.0
137148,8017235.5
78780,456268.75
92536,1309723.8
271294,1595844.5
79847,6565557.5
274306,835875.44
153714,1327321.4
117114,2266295.0
295580,2527649.2
153341,2586658.2
242231,795320.75
17420,5718246.5
52376,2394640.5
71440,539710.2
254000,3127715.0
199108,4227856.5
146464,5997570.0
154057,3201996.8
276394,2438576.8
106502,4179895.0
84374,843462.2
253180,1932533.6
236365,1497974.2
182279,1714463.5
221109,4597270.0
289706,1530088.8
291438,1931605.8
71066,4137096.5
122789,4865074.5
194910,2572863.5
145391,1375557.8
199164,1420119.8
266382,995460.4
271414,1006032.56
167801,3483825.5
61371,4053777.0
228790,867056.25
290878,6537442.0
144980,752343.5
119483,1087789.0
18604,1273021.1
138393,1495454.4
83163,3357753.2
77727,1468952.6
224928,8102074.0
28596,1321426.5
157996,5608449.0
108954,3863058.0
200857,9088308.0
72173,451732.25
106183,2199864.2
12328,1034364.4
264481,3920732.0
96134,2406702.2
129425,2709317.5
80441,1754862.8
260522,2398468.0
72154,1135056.9
93234,1507041.5
58502,4449192.5
277308,1715003.5
151009,749315.94
90763,727544.1
275585,833275.44
77424,1235958.2
50947,511931.06
86003,3611594.8
202926,1793943.4
52894,5296058.5
152519,4600913.0
145898,2700803.5
133627,1772551.1
113025,727713.1
216655,2097711.8
173878,6303699.5
73954,2677255.5
257397,642787.94
103663,2267393.8
281910,1611405.9
104079,1302236.9
83563,1488039.5
28436,1343932.2
206395,640472.94
239720,3877451.0
35659,580114.0
267856,3747689.5
25953,1490673.6
108843,1410476.9
50565,2324047.2
241574,1373236.6
214651,700989.25
14904,1762275.6
142217,2921012.5
53741,3635548.5
17917,2016403.5
46527,425705.16
254258,5502698.0
117732,4449622.5
84721,2703158.5
283229,1700467.8
174501,1628083.6
122944,1138233.1
1934,434459.94
275793,679684.6
123228,1699275.8
24600,5727536.0
230991,4449022.0
56772,2405884.8
147503,1318975.9
85741,2101132.5
69716,2083377.6
264260,2379965.2
65737,472046.1
99254,2647125.0
223411,2256541.8
116646,1295564.0
75954,1449813.8
125531,2591920.0
236312,3797309.8
76948,6950209.5
145527,4069836.8
164479,3950940.5
282478,2289783.5
110104,910864.06
276716,1119478.6
21142,3438189.5
151238,921857.5
286033,4488018.5
94009,367941.53
109338,1667095.1
148928,620996.6
286038,5614383.0
29163,1691720.0
202367,2743045.2
37813,3878420.2
55174,4781094.0
113507,1013592.5
200332,8232992.5
273190,2705904.2
242354,6554877.0
93315,509162.44
265463,2194153.0
290432,912338.7
237127,514901.88
92371,4052457.8
32067,3502101.2
153031,2272684.5
211606,1513867.6
224439,3996082.2
12783,1779012.2
281291,449341.3
281984,1978984.1
265609,530121.06
230594,860757.25
22981,4274643.0
68319,502729.66
11283,4654664.5
32854,4066485.0
190653,360765.84
154922,7289484.5
197081,510101.12
128025,850798.3
91677,1092750.2
136087,2369532.0
182705,434514.1
279387,723438.25
4956,1832347.6
157145,3083562.5
48688,1233032.0
249114,696773.4
56226,4201637.5
36312,511878.16
105698,2459733.8
229007,3929358.8
176855,1614118.5
22354,5256926.0
207970,1794247.0
297214,3872930.8
135511,2744184.8
260469,7057544.5
293208,1142544.8
134761,748316.8
272312,593961.06
145389,425656.5
32197,1927923.0
186084,5205712.0
271387,616309.75
132995,1228123.4
192595,782123.1
290210,378642.34
83443,540386.94
124860,3438301.5
7705,3573638.2
260422,2338389.5
181743,6673933.0
290212,2034112.6
9061,2636282.5
21022,5499167.5
292036,1377451.0
205024,2973664.5
255239,1174650.6
55356,723247.1
40148,2506818.8
262338,3145270.0
157872,2405788.0
4086,787372.7
1708,2182676.0
199518,411223.8
278815,3861312.0
295018,3489716.0
118980,1696567.0
122442,3250251.5
247466,1085136.5
253410,5392388.5
238889,8335704.5
196664,596081.44
290464,1524941.5
193963,1596974.8
7875,2361707.8
98708,2718893.2
119110,1333095.9
138008,1870496.1
12951,2488937.0
192497,1693377.1
163408,1282042.5
261640,2962953.5
6869,3264891.8
165580,5484279.5
136767,596743.0
225731,1782201.9
3022,1040496.75
196076,735337.8
234587,1262909.6
66309,2755176.8
57974,3349162.5
140097,571727.5
32336,4631230.5
60783,397665.94
230910,1430284.9
26786,2075897.4
138068,677968.0
180764,3928152.2
219326,2544148.8
231866,1978506.1
67828,495039.72
204206,3745865.5
37390,2413765.5
37186,1739598.0
84334,2194413.5
71283,1640712.1
148429,3446691.2
7614,2698820.8
140256,1979172.8
41175,1917633.9
204658,898572.94
254,2031845.2
291739,2989478.8
78120,4213753.0
243905,2499332.2
100629,3960143.2
10320,2135883.8
39112,2732208.8
165420,1617085.8
79869,1359552.5
40303,2230272.2
44931,558387.25
183655,3099089.2
275748,1959784.1
244053,2047082.4
112183,-9131.149
23550,1407739.4
167445,623859.06
47663,1291407.8
233486,1024579.2
214669,2658560.8
193840,5752738.5
237418,2248316.2
178557,1035610.06
261996,1301184.2
197206,1178320.8
14423,583574.06
217456,1141502.9
3491,685935.3
85439,3452205.0
172233,451663.94
116132,3154889.0
144546,4847435.0
208036,2233554.8
242688,2816198.0
168749,4116706.0
69768,588971.06
136620,3194673.8
296697,4377753.5
155710,463196.7
260326,1761268.4
72034,2578878.5
282627,1626464.1
205225,1160228.0
257409,725579.8
294246,2901160.5
121044,4630988.0
293316,499352.7
40795,630573.2
204324,3400827.8
18386,4172868.0
229140,2219274.5
50559,2495158.8
99134,4677245.0
147027,912485.75
49,5367578.0
283905,3552278.5
134705,4396685.5
99117,978401.56
99095,993921.4
155252,973422.75
254189,1474868.2
291695,1924241.6
103503,1736578.9
126176,2139240.0
56197,1066669.1
232602,1659165.6
176023,1678567.2
297580,1956448.2
19701,2268837.0
246188,521108.0
199493,1551368.6
186419,3596186.2
229402,398257.94
158343,3762601.5
179257,1819084.5
142785,1117228.4
264280,797696.6
73884,3025129.0
183130,2494078.5
20963,3402826.5
189828,1314405.6
294413,587113.94
130633,1470694.8
245740,1373382.2
289680,1076208.2
7411,1563930.6
92893,3412249.2
257980,1489713.4
99474,2442521.5
233340,549327.56
153240,584497.0
214630,4243347.5
92817,4937238.5
221699,3175174.8
84497,2279831.0
7299,6835117.0
79997,628818.4
11546,597063.6
289616,2027809.6
241580,2426115.2
174983,3179706.8
165383,812070.25
214886,721000.9
272546,2974738.0
90310,880215.06
134340,5501216.5
61470,1594974.5
187438,3562442.2
5863,1793750.9
39768,2606740.5
8139,482067.94
51750,2617072.5
177439,1065736.8
203052,1833086.0
154369,797673.1
238730,2960632.0
214071,2229081.0
276168,6546481.0
195587,1701721.8
233106,1909554.8
21793,1753202.1
178749,1503991.8
31118,2269466.0
64773,4597131.0
31621,599291.9
103337,1832695.0
200409,2165933.2
184920,2039274.6
157342,2718220.8
189250,3076976.2
114062,3442101.8
142365,1767041.2
126890,1426883.6
83842,3027310.0
50057,5581784.5
289868,4137503.2
193503,4109220.8
227457,2119654.5
72869,2307212.5
159872,466790.56
245879,2654125.8
115807,1256242.9
95085,3532349.8
17638,1429296.6
146319,375539.2
116428,3293152.0
210919,5778833.5
70784,5705562.0
114704,2040736.4
47739,968327.4
24542,5443200.0
175423,481149.7
132836,719696.56
198167,1460761.1
24662,3712366.5
72790,1511574.0
217198,5118006.0
285096,868547.9
132313,452311.84
35962,2124257.2
4087,2644575.8
9163,1439183.5
158831,2837187.0
240408,990966.1
3410,4318948.5
70579,1478320.5
168261,1229586.8
149658,2714279.2
263064,3015718.8
199838,2231215.5
185052,7477290.5
111380,2617328.2
235727,6646244.5
25176,7376525.5
143527,434019.03
14237,1486287.5
194518,4752761.0
74547,1564953.0
17024,711896.06
242415,3722007.8
247158,6854189.0
89480,1266812.0
185957,597919.9
294163,836533.2
29479,1028980.6
244411,2516808.2
245712,504763.78
119542,699443.9
83105,2413578.0
169980,1796785.8
271769,3652670.2
269409,1897985.4
249760,1940004.6
32693,2270097.0
287963,4882907.0
202077,4370328.5
211884,2539412.2
231947,1263370.6
87646,2824463.0
10182,3565741.0
61752,1205828.1
164058,565485.56
36716,1413360.0
208607,1656672.2
117087,858038.2
41455,754920.9
122144,2926625.2
69674,4995403.0
87198,1335699.0
273355,932514.3
168485,1813685.6
265248,5341109.0
167075,7169677.0
227366,2626126.5
88082,435831.06
203409,3101746.2
252813,1755194.9
286030,1631074.6
241223,381259.06
100594,3330141.0
110792,2471444.2
159531,2141788.8
18683,2040538.0
290868,1165694.6
103757,865775.7
235942,639219.25
155018,764817.75
80968,358249.56
259699,5433725.5
32123,2091125.1
152368,2380951.5
138857,4736432.0
210613,759437.5
262089,2370625.5
123381,924703.9
106531,1640194.2
203230,1504470.8
118793,557550.25
294620,675136.06
256608,2554139.8
194213,1086086.0
74895,3115073.0
201525,4925319.0
213744,2929052.5
294449,3766335.8
179805,1569789.8
193188,1979901.0
143526,2782548.8
26718,1955507.6
93208,751538.2
61427,5390062.0
298591,4440102.0
183136,4211681.0
120464,1998440.2
127683,1832085.2
257943,590781.8
89085,4847923.0
96839,2174836.5
218578,560215.0
162362,3821344.8
232929,5475353.0
111250,4317196.0
154981,7904195.5
6226,568128.9
200237,1309597.2
220029,746443.5
246042,1918795.2
28201,1979637.9
267632,721188.25
267149,2279725.2
241076,1905642.8
18045,2049127.4
254761,4405659.5
402,4170535.8
118729,1835715.0
41324,2203294.5
214781,3958684.8
148179,873640.56
71720,7073511.5
168845,1318030.8
23242,3160880.5
277485,561872.8
82903,7050707.5
50306,3440982.8
261470,2452663.2
28793,1746178.6
21240,1360888.9
4606,1051717.5
193462,2073137.5
166301,4484115.5
38559,3543312.8
214254,2802307.2
28330,5129148.0
12391,4629631.0
10847,3379452.5
12209,3110024.2
210318,869693.75
261623,474918.34
167479,3594948.8
95401,6774374.5
38683,5980470.5
191281,2976537.8
20073,3186300.8
158808,1206351.2
246494,2093410.6
152859,1425183.2
137468,1239745.1
779,1954970.6
227828,1420989.9
150090,3855882.5
151564,2875975.2
20611,2025854.6
163393,700639.1
241606,849130.8
86989,5099785.5
242121,1915059.4
205774,3944492.8
84097,3988353.0
175629,1627176.8
40460,1152565.8
274756,3145291.5
274811,3167231.5
162191,1273106.0
224715,1425125.1
122997,3180642.5
208674,3527623.8
21740,2191410.8
166156,445977.3
188792,6415530.5
59787,1220776.9
42514,1463514.5
283405,654965.75
237682,1706491.9
177704,1871801.6
264970,2313406.2
3666,4986851.5
212716,2452702.2
22663,4836031.5
97010,1307176.5
46699,3155414.0
75486,1647066.0
240480,1883820.4
41757,707212.56
116563,5564565.5
199309,1601301.8
27294,1598520.2
150764,6814662.0
58842,2678144.8
254963,1542667.8
138875,6866517.5
135564,558297.94
259189,6228155.5
143442,4968171.5
100492,4283104.0
281512,1465026.5
166593,1918324.4
245478,2287590.0
63401,730394.9
231975,2301807.5
220955,1154387.8
135007,2594210.0
87164,1348649.4
265339,1873301.2
59650,2911386.5
220331,3150140.5
251845,874862.06
105093,1324734.2
221071,4632121.5
113514,1754622.2
237014,3696520.0
94872,796321.3
3788,1616671.8
206090,402383.94
296607,858314.06
181389,2023033.4
224212,1404823.1
62572,775551.3
241066,3453148.2
125012,896841.0
154949,882094.2
119359,5164022.5
243889,7261342.0
165653,3130655.2
170643,4743379.5
256693,419355.84
213936,4963480.0
103854,1395641.5
26410,4946370.0
135713,2522343.2
237983,784245.0
57226,3753958.5
261307,8898526.0
11518,816682.6
82245,1205018.8
97242,4168092.0
95102,2975695.8
109680,878161.4
232996,544667.3
273024,1456043.0
238136,616877.3
99548,2475287.5
287966,1650589.8
295519,697929.8
77681,1286196.0
192745,797181.8
193297,1604737.4
171591,505319.53
128093,993980.1
123822,1446426.4
116056,1310777.6
158735,1181382.4
75725,2694765.2
35177,684891.56
290735,1280375.9
158962,1754754.4
272301,4315279.5
70376,931903.44
79302,2331767.0
157835,803495.3
136728,930095.75
209187,5713716.5
281960,3009818.0
222915,2286289.5
187155,2050953.9
187479,1574967.8
216938,1481501.2
273384,2981476.8
130532,1395523.8
155648,1817601.5
196616,3156825.5
109964,768859.25
190366,1413156.6
13491,1817820.6
100735,986972.2
292072,8419852.0
47433,348741.9
127828,1971360.6
221694,3541049.0
155725,2878032.5
4373,3084540.2
54111,1926231.8
71701,4105591.8
257142,1013018.25
108379,525624.25
160303,2377468.8
31515,1620956.8
254056,2075296.1
141457,1782559.9
263902,851486.06
13988,444108.88
156216,867945.9
121140,2183140.2
141907,1105188.0
125371,3795268.5
104548,1341927.2
140031,2389617.0
127181,7074202.5
7802,1497261.0
70114,1535225.1
12415,1632159.0
283202,493637.94
286055,1578727.4
267419,744409.94
298848,1179443.5
170195,6297665.0
188577,2153014.8
17850,1248876.2
215861,1023212.94
245728,1002495.8
269728,2311160.2
236155,1675557.2
13194,1956376.9
207014,3445294.0
119398,1162402.8
238,3384451.0
211964,1024706.56
238585,308647.56
171405,2015240.4
677,1324752.0
61668,1277539.9
46664,1486968.9
165986,2894479.0
34947,3495130.2
78352,1939587.5
255858,495035.62
58365,6441999.5
257170,1985095.6
59389,5256104.5
93235,4187791.0
190723,1468208.4
158828,431084.97
18522,1667097.5
4314,1197584.6
206623,1714384.1
216212,7160896.0
291365,2634205.0
98168,962260.94
78384,1023243.5
258133,1128092.5
75734,2732902.2
242601,1994069.6
11369,1818299.0
36664,1012359.5
154610,2519570.2
117751,1641240.0
179237,4078570.5
77142,4139375.2
62179,481397.2
219641,2809200.0
8598,2141951.5
279529,3586832.8
7354,690412.25
291714,507438.06
233137,763168.5
37060,3079245.2
95134,4426176.5
298971,2316770.2
87543,8695002.0
276904,2279116.5
286437,3410277.8
257908,2004573.2
165017,822340.2
277443,822465.25
211875,2318493.5
5300,1745508.9
148580,3470059.2
232132,2916365.2
113808,7966683.5
25705,508278.5
206594,2227900.8
106498,3882409.5
25988,621023.5
47180,2690255.0
123988,1149318.5
96064,6566178.0
772,574318.7
287279,1740115.1
26754,2864208.0
79399,1667607.2
231304,2798092.5
255882,2037878.4
175353,704819.2
221623,2357960.0
109793,3572974.5
180758,441473.94
82851,4546796.0
2563,1293359.9
49215,721705.7
3762,3680323.0
191443,2407615.8
286405,4344720.5
22398,5790996.0
7909,6329191.5
274226,1260920.1
12751,597646.56
160314,3982796.8
281345,3187042.0
92989,1858511.8
196259,4865912.5
24470,1162716.9
128998,524584.0
297617,8425864.0
244730,1699563.0
152818,1421106.4
194638,1013757.44
80301,704781.06
44203,3859110.2
90830,1809693.8
170329,3722707.2
8548,3343954.0
125565,2999406.5
209998,1521960.9
187987,3147262.0
153041,1468915.1
79217,2911763.2
239688,1093900.8
148689,4270724.5
289932,6835171.5
137678,1469545.1
147485,1801028.0
221591,2032761.2
106049,2835179.5
25496,5558205.5
90199,2646317.0
265868,821528.94
106533,417198.97
268112,599458.75
166469,3595318.0
189475,4480595.5
299251,4923377.5
267648,1684113.5
3617,1824216.6
144503,530489.3
74669,1243458.8
93024,1447864.5
63378,1929539.0
171908,694546.25
250569,5095485.5
65359,930134.44
283285,5664048.0
20550,1517435.0
108419,582241.25
286167,5448533.0
35024,1347812.0
23426,2032299.9
56211,7004475.5
126855,1609778.9
264462,6855069.0
119,4221778.0
298647,1783937.4
296572,1519388.0
69891,1416373.5
155817,1270222.6
1582,1496299.0
40728,2081819.5
106373,418647.66
100788,7869899.0
107784,4249607.5
72696,1902547.0
247517,1663898.4
164550,1582394.9
185370,2320227.0
200353,860989.94
59465,1142705.2
218256,2762212.2
103035,370237.28
64580,667168.3
92592,4820965.5
87343,2121249.2
188164,1913614.8
85096,1881215.1
201491,1615930.8
124161,2188313.5
47898,3773492.2
237603,758943.94
46762,2329674.8
215508,1243034.5
247452,2084559.5
157843,3625526.5
99623,762373.3
60299,1380572.1
249989,1534272.4
121308,1927804.1
238659,1691439.2
73765,1436787.1
118938,2074439.2
72395,2871526.0
86521,872380.3
78691,3799940.8
149312,384522.84
199232,1511182.5
133959,1244242.4
230035,1578634.1
85494,5629522.5
37962,1928134.0
138606,2839526.2
696,2851465.5
287655,1114120.1
194201,1293472.2
22056,2183939.5
118684,2288741.8
200863,3781223.0
107471,2164143.8
69516,2100325.5
291474,3085134.5
164723,1613147.1
69152,3073661.8
182395,759634.5
232748,1066561.4
290682,3406077.2
37205,3605419.2
16091,2225129.5
7321,583451.0
16,7824670.0
227227,923990.9
75356,2944861.2
62770,1744131.8
167780,1348697.1
231463,3208345.2
252937,2029179.8
831,2324040.2
84218,881015.56
158724,723416.6
47771,3760623.0
233568,7849481.0
168690,887361.5
241717,1730275.9
237232,1847234.1
172823,1355954.9
149939,6798402.0
156960,1454237.8
92709,2734154.0
228480,4532990.5
215619,1945951.5
183036,1712097.9
63771,3852978.2
25868,2245286.0
135019,368471.75
189972,1707439.0
203969,2225837.5
159548,706137.06
144242,1546865.6
102928,3137682.0
267472,2151654.2
42097,1427764.5
109230,2839096.8
219311,4473219.5
278835,448830.6
142434,4279822.5
248162,3577270.0
249441,1462894.6
253910,2143403.0
117288,6628760.5
183210,742714.06
142921,1231905.8
89677,4082689.5
77802,4344307.5
173924,4980174.5
219523,1877064.6
224194,2033615.1
109635,861342.94
32990,4653496.5
63963,825053.4
119094,1610071.8
125471,3600240.5
273049,6425799.0
77941,961203.5
18524,1127583.9
193570,4967612.5
84416,2642452.2
118943,901872.56
149720,2451750.8
104790,2830654.0
19098,468155.8
213265,3269126.8
266005,4668487.0
82788,1019864.7
17273,5315259.5
28447,1194743.8
174629,6308873.5
202305,1575766.5
46658,5938711.5
192877,3692113.2
42583,2944476.2
230452,4797359.5
44631,3382374.5
144307,914649.5
138218,3991564.5
237414,3026312.2
224125,628487.94
9975,485617.12
275317,545720.3
114966,3278497.0
63533,1754402.1
100293,3451335.2
190313,838637.94
297043,462857.9
103942,3707791.0
107902,657854.2
200128,2582842.8
158152,829728.1
186224,898439.9
138618,2116089.0
66615,728852.0
83681,1470447.8
177724,625581.4
33042,3455146.2
60008,4444955.0
30376,1401765.6
261647,4228693.5
248963,800299.5
77409,888855.5
57237,1321308.9
143066,3305767.2
220714,7686857.0
254080,2430427.5
32122,2042879.4
160416,3582251.5
96145,857979.1
189882,4271931.5
235231,1813563.1
97622,1313501.0
203359,1952357.2
109460,1972640.6
150231,1504755.6
102538,3097425.8
247036,1349029.4
79739,5037631.0
57078,787740.6
229222,327539.03
68776,1620459.4
225031,5496973.5
26610,684675.5
297433,2068696.9
58352,2553374.8
103626,368136.62
235700,1769429.8
211967,2006756.2
232105,686013.56
130496,2342487.0
88078,5606878.0
92575,504874.72
225627,3676462.2
67782,1665863.5
87346,7402733.0
278000,2378163.5
272309,1018859.56
224918,2781764.8
141703,1481893.6
219608,922646.3
6048,2333567.5
188803,3992434.2
258114,767670.9
106839,1112861.0
123656,589500.94
8140,2071393.2
234277,6699340.5
63750,2780343.0
181107,2509082.8
189747,811019.06
202703,3415461.2
297757,6303991.5
139931,2693984.0
259808,1498936.0
286107,4557831.0
27075,4841040.0
243087,1603191.1
168105,1400138.4
276227,1028193.3
39094,1889972.8
248445,1520031.8
183877,1554386.4
95610,1851305.6
35937,1098812.2
292988,1860840.0
157099,3157789.2
30004,1936139.1
68938,1482133.0
274192,1154392.5
862,3173621.5
170950,5877741.0
71616,470233.25
278667,2441966.8
267375,1988474.6
67048,465136.7
42012,2993412.5
188831,2475247.2
70945,1842215.8
293639,1079589.2
96119,1213464.8
165741,1799741.6
276368,5144377.5
160607,650009.1
98683,2147574.2
152290,2158905.0
294182,431540.5
208170,1159749.5
46997,4017104.0
269595,1395129.9
76645,6285326.0
164180,1586647.4
74197,1671609.0
37973,2090687.2
36164,987156.7
172220,3711622.0
223259,1239903.2
3550,3383348.2
133598,3205259.0
44091,660809.1
298801,2190152.5
4784,940655.9
69913,2895327.0
73553,3778530.2
97111,2850589.5
146846,921272.4
250841,1144377.2
208019,2670928.8
16250,2953283.8
240886,1546820.9
141228,2331901.8
168861,540771.25
274667,6429096.0
80372,950371.44
26278,3116844.2
255707,3847489.2
16593,2145360.0
103582,2048443.8
175032,2216701.8
190815,1006088.7
37537,393047.0
87884,4045538.8
279402,3003243.0
96959,847763.06
258992,1602970.2
172724,1320046.9
171985,2130951.0
83314,939190.3
194336,2834374.5
132746,1151777.5
114164,2357676.8
232623,5030876.5
273027,956376.4
241314,4375158.0
185631,7307993.0
162576,3301449.5
48324,1255024.9
209738,5890297.0
299090,2344040.0
124180,2384390.8
32581,4838197.0
158958,1727433.9
48642,821136.56
169183,8328990.0
137032,566091.06
126967,677457.44
4848,3258922.2
159183,4067473.8
33095,1445147.5
12384,1745821.9
199991,5621838.5
155779,5332175.0
136831,1107296.6
90039,2707295.5
126969,1071533.9
56610,8834044.0
196288,2875705.0
145546,2626891.2
220260,1728252.0
212008,2604531.5
51434,6797510.0
215851,1556161.8
65809,4518468.5
133123,629675.06
194504,732513.2
105134,889057.44
84441,2116062.0
43352,5361637.5
271272,5855972.0
263061,1823396.1
124621,1922708.8
48583,2066448.5
106969,5492794.5
44129,2581301.2
206404,334809.53
83480,2942168.0
271053,2107691.5
109915,4710365.5
255962,1050186.1
164223,2988669.0
165360,2519269.2
246486,3206702.0
241415,1696626.5
114422,8549792.0
61098,6314128.0
130150,2022846.5
245724,4796763.0
286043,683945.7
